"feature_id","Area: 1_Empty_Pos.raw (F1)","Area: 2_Empty_Pos.raw (F2)","Area: 3_Untransfected_Pos.raw (F3)","Area: 4_Untransfected_Pos.raw (F4)","Area: 5_Wild_type_Pos.raw (F5)","Area: 6_Wild_type_Pos.raw (F6)","Area: 7_S90G_mutant1_Pos.raw (F7)","Area: 8_S90G_mutant1_Pos.raw (F8)","Area: 9_G97L_mutant2_Pos.raw (F9)","Area: 10_G97L_mutant2_Pos.raw (F10)","Area: 11_W520X_mutant3_Pos.raw (F11)","Area: 12_W520X_mutant3_Pos.raw (F12)","Area: 13_Empty_Pos.raw (F13)","Area: 14_Empty_Pos.raw (F14)","Area: 15_Untransfected_Pos.raw (F15)","Area: 16_Untransfected_Pos.raw (F16)","Area: 17_Wild_type_Pos.raw (F17)","Area: 18_Wild_type_Pos.raw (F18)","Area: 19_S90G_mutant1_Pos.raw (F19)","Area: 20_S90G_mutant1_Pos.raw (F20)","Area: 21_G97L_mutant2_Pos.raw (F21)","Area: 22_G97L_mutant2_Pos.raw (F22)","Area: 23_W520X_mutant3_Pos.raw (F23)","Area: 24_W520X_mutant3_Pos.raw (F24)"
"PC.36.2.",0.948347217509761,0.951048734115753,7.28946028847041,6.58340262529566,6.74251064492676,6.84656664875449,6.79429193031691,6.35177179620664,2.62644130684443,6.92091102093844,7.34118111356639,6.63687204354905,0.323134680434617,0.481200841387025,6.49279777623023,6.95673508270319,6.48475481850424,6.11370255567795,6.42696765059465,6.37913029764887,6.69179232595517,6.14759107585245,6.62602112453765,6.47004348882992
"PC.36.2._duplicate_1",-1.05405443376295,-1.09467157561921,4.99159313984543,4.93861359551046,4.82535406124243,5.0655198609503,4.91415059722712,4.58662562341328,4.89940267190412,5.07083437131866,5.01939436820047,5.01693581604089,0.921664521941457,-1.49449189920851,4.84476568970209,5.52955439992994,4.72669918275906,4.79396895152438,4.67369055446616,4.64626335313561,4.76866230048832,4.69843304962182,4.97328673534748,4.78067368835895
"PC.36.2._duplicate_2",-0.579916772888177,-0.651079939840635,2.4401259730517,1.2839051511923,2.47364049362361,1.15306872672317,0.753122632779192,1.45739040651206,0.642217158652986,2.30321897849159,1.10077274843445,2.41115505533975,-1.16620655833539,-0.881793836793843,1.6672936038987,0.928011738096259,1.90172517091614,1.66033299727336,2.09930728401277,1.14724619169708,1.46751002684969,0.858145132209597,1.49035102849562,1.40076831298398
"TG.51.0.",4.1963435056225,4.86603042494686,7.69548444304496,7.13576260979958,7.53090144099635,7.51211987156164,8.00608243089739,6.8130932477569,6.91176537643027,8.02162549876037,6.50077044492609,7.66943154095365,3.85108401115761,4.65720474492515,7.40875201721638,6.71760618708832,8.18970976009862,8.31617784142715,5.96812588191012,7.30213369087578,7.05196971184354,8.15166031794685,7.61950542675767,6.18949569504138
"TG.66.0.",0.240634512517671,0.246201906358971,1.51747384549899,-0.0476712735167482,0.744918011887151,0.108575308322202,0.864654008690902,0.683150590069683,0.146655727909557,0.86263569900219,-0.225684793896022,0.820672468556484,-0.352791952910421,-0.100860492723125,-0.924466306969933,-3.89730635991007,-0.178223580323696,-0.131448090783621,-2.04492367044649,-0.447664786859896,-3.56363668512426,0.0105148085512745,-0.252094103991116,-1.53066034870949
"Palmitic.acid",7.36397383513871,5.76588510011701,7.56812290541604,7.52448149859571,7.36051811027731,7.36974621716719,7.44818822701361,7.38053552135955,7.51947908936431,7.50396861805242,7.32196277229312,7.5179363766228,9.79125814664895,8.83378861405833,6.7783116571163,6.90350739963925,7.26409993458021,7.13476045520932,6.99887767254574,7.03470373923878,6.99785092498587,7.079839471045,6.68638006274925,6.57395849058729
"Cetrimonium",7.64046750599214,8.54865936764238,5.39777635698091,5.03609872574251,5.26598547442623,5.26478763052561,5.05087737462269,5.191100890648,5.38654284487517,5.05927415913839,5.56608709405862,5.52765024163012,7.78515021126192,7.83235060586817,5.5654820112547,5.15676291968101,5.15569213678537,4.68643139414424,4.60581368290596,4.70751833317568,4.89084323317384,5.35231697925335,6.31939785723437,5.75950362626095
"Indirubin",-1.52230712446055,-0.0621503776562218,-3.98466754569945,-1.35585124522134,-0.868510292112582,-2.53937759065775,-1.45281258444856,0.807600467658748,-1.32232456618694,2.10106062452298,3.43770711423903,1.26575675798235,-0.40505482799861,4.72172383080591,-3.49246645301218,0.415114839954001,-3.79811445091822,-2.52675101997364,-3.94512961025817,-0.421484881148217,-2.82040058732171,-4.36037192782051,1.37415752817888,-1.73202327140449
"Didecyldimethylammonium",6.07054225974772,6.19664046501311,2.78433016429577,2.39787541197268,1.14236680636045,2.14314058150777,2.92015503965045,4.46452325111385,2.52757574721563,3.91565397383521,2.56994513231593,2.33271015936887,5.75330858988684,6.85345016907001,1.71716701023885,2.21733424954907,3.03238026887481,1.60158382160084,1.42464702401045,2.91396712697866,2.23873196843091,2.96723081791644,4.41820211675819,2.57908350244528
"Ser.Ser.Arg",8.7741063954199,8.17074618276779,5.9265831551523,6.41524808605873,6.41394409735839,4.96507019962972,5.53505079891805,7.42204738041695,5.18872794165293,5.40379447025083,5.06118534940505,5.9173074593262,9.93873511987725,7.18063838256522,6.79098790920862,6.42413233157334,7.09808150445126,6.96725446898024,6.42889666941836,6.32141506310374,6.63901003546401,6.83111579195169,3.82917672129314,4.65729944768793
