"diff","lwr","upr","p adj","comparison","feature_id"
-1.3832944994291,-2.09506627475714,-0.671522724101072,0.00241318510483468,"WRN-WT","PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-1.59034164721857,-2.3021134225466,-0.878569871890537,0.00115564301991866,"shPGC-WT","PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-1.3832944994291,-2.09506627475714,-0.671522724101072,0.00241318510483468,"WRN-WT","PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-1.59034164721857,-2.3021134225466,-0.878569871890537,0.00115564301991866,"shPGC-WT","PE(P-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"
-1.53168596275005,-2.00689006675095,-1.05648185874915,0.000151988991968333,"WRN-WT","SM(d17:1/18:1(12Z)-2OH(9,10))"
-1.23952699894529,-1.71473110294619,-0.764322894944393,0.000497486017000393,"shPGC-WT","SM(d17:1/18:1(12Z)-2OH(9,10))"
-1.53168596275005,-2.00689006675095,-1.05648185874915,0.000151988991968333,"WRN-WT","SM(d17:1/18:1(12Z)-2OH(9,10))"
-1.23952699894529,-1.71473110294619,-0.764322894944393,0.000497486017000393,"shPGC-WT","SM(d17:1/18:1(12Z)-2OH(9,10))"
3.58258873561983,1.85866230290488,5.30651516833478,0.00169937820352473,"WRN-WT","CE(15M5)"
1.80097768833486,0.0770512556199132,3.52490412104981,0.0422753493832215,"shPGC-WT","CE(15M5)"
-1.78161104728497,-3.50553747999992,-0.0576846145700216,0.0440880124669863,"shPGC-WRN","CE(15M5)"
0.887437899007407,0.50104713589903,1.27382866211578,0.000996502767045215,"WRN-WT","PG(16:0/20:4(5Z,8Z,11Z,14Z))"
2.35838723990121,1.97199647679283,2.74477800300959,3.37317224885503e-06,"shPGC-WT","PG(16:0/20:4(5Z,8Z,11Z,14Z))"
1.4709493408938,1.08455857778543,1.85734010400218,5.85814701776766e-05,"shPGC-WRN","PG(16:0/20:4(5Z,8Z,11Z,14Z))"
0.918365274648604,0.263835499983296,1.57289504931391,0.0119922410824872,"WRN-WT","PG(16:0/20:3(5Z,8Z,11Z))"
1.65397919284665,0.999449418181346,2.30850896751196,0.000592401584108559,"shPGC-WT","PG(16:0/20:3(5Z,8Z,11Z))"
0.73561391819805,0.0810841435327415,1.39014369286336,0.0315719902346782,"shPGC-WRN","PG(16:0/20:3(5Z,8Z,11Z))"
0.830596994022252,0.549088070388356,1.11210591765615,0.000250406574553552,"shPGC-WT","PG(18:0/18:2(9Z,12Z))"
