"Metabolite","Group Area: HILIC_Neg_WT1","Group Area: HILIC_Neg_WT2","Group Area: HILIC_Neg_WT3","Group Area: HILIC_Neg_WRN1","Group Area: HILIC_Neg_WRN2","Group Area: HILIC_Neg_WRN3","Group Area: HILIC_Neg_shPGC1B1","Group Area: HILIC_Neg_shPGC1B2","Group Area: HILIC_Neg_shPGC1B3"
"NA..176",3.92005827557863,3.70957643938941,3.79732808418423,3.58766204338555,3.34291011431885,3.10356222504086,3.10863247658379,3.51200246872307,2.84754296854025
"NA..177",2.39360290986702,2.27645488847629,1.97861083427467,2.0390697193819,2.01199038297836,1.8334609835329,1.45447448340009,2.25056666403816,0.958085349440516
"Cholesterol.sulfate",4.16289957847801,3.96601824484019,4.1414044711459,3.76457226200689,3.771621036892,3.80348280993119,3.72841805312483,3.85934821732658,3.44233760044583
"NA..178",0.892346816261625,0.861093239368522,1.46022818174856,2.10308265785314,1.9375343863625,2.03516338404958,1.53708105901296,0.511122993632931,1.57259665647112
"NA..179",-0.438255728792448,-1.9740251270679,-2.62824786857194,-2.18450591252105,-0.573096622753091,-2.97112996452375,-3.02329892819724,-0.55126226700467,-4.28540099428707
"NA..180",1.95544729650478,1.18162043093685,1.88995253168381,1.93251880945974,2.26913060027588,1.81164873027733,0.779093497569736,0.957084970826934,0.774483046926878
"NA..181",-3.24794451576087,-3.28942180256925,-3.95361965809368,-0.522308462669596,-0.928400960303179,-0.672602334508255,-0.703691448678128,-1.05673434166827,-2.26620996308931
"NA..182",-2.23525065983021,-1.52542126126983,-1.07536218894966,-1.77138925409652,-0.588491766169994,-0.523610428255317,-0.674274329742367,-0.691167577032413,-0.668319624750044
"NA..183",4.28627080255939,3.97376977860395,3.71978233788045,3.42049129009052,3.26764655811852,3.08912899435085,3.17600776776119,3.67569860983428,2.79821929663352
"NA..184",-1.55125882263287,-1.56464366737854,-0.972307698686429,-0.338143873013419,-0.291057958093514,-0.469922363765246,-0.628617561921111,-0.667828148695541,-1.6853133963851
"NA..185",-0.289760443452376,-0.642896547601659,-1.63390851306488,-1.58729198653654,-1.67986938441232,-2.07189006117259,-2.43957370290945,-1.43719323582783,-2.5877549554453
"NA..186",-3.00653819876604,-2.66328394028863,-2.10293990291632,-1.12834607834377,-1.2037369456938,-0.951548774131645,-0.729944230147371,-1.37359823026912,-0.819633752328794
"Tjipanazole.E",4.47664462725848,4.04429797426602,1.77254173907588,1.55555397419838,1.13567896701842,1.33210453605473,1.18943498687404,1.71923927532196,1.06288031760987
"NA..187",-2.40071315838716,-2.37815853126649,-1.68493200085839,-0.68887981077685,-0.820033325354629,-0.473023478952655,-0.528249033393152,-0.795895575043705,-0.311011296998291
"NA..188",-3.85321441632475,-3.93749422248086,-4.04453120716633,-1.81031015118681,-2.08318061452338,-1.62734038035868,-1.34161285908655,-3.26431182930496,-1.26211481673221
"NA..189",-3.87348978988856,-2.47331386980268,-2.33245998228391,0.114083743853655,0.159183975257946,0.0397100614925741,-0.578026345751837,-0.355278667567593,-0.665285887735614
"NA..190",-3.84209982992908,-3.86115784502001,-4.01559791211138,-1.5827519428121,-2.01264955615414,-1.59184578854075,-1.34482095778885,-3.53658594888914,-1.18931476658388
"X7.8.4..Trihydroxy.3..5..dimethoxyflavanone.4..O.glucoside",-4.11405525604507,-4.29798360336991,-3.34207192689237,-0.737753713159798,-0.734723597929424,0.135508154803112,0.05487873235273,-2.64911780555403,0.702435113643347
"NA..191",2.38126325699639,2.88808387238292,2.42341930009734,0.781367519692694,0.434373083323308,0.238532684073736,0.944231437220758,1.17544703611351,0.601883826731989
"Vincosamide",-0.453176211572444,-0.768891239587681,-0.969613708175583,-1.12146340246635,-1.14326137207969,-1.44164330117355,-1.71648968915854,-0.685477296915327,-1.9745959719951
"pfosa",-3.99809709660899,-4.14230657583454,-4.26488838520836,-4.30178460331184,-3.50540741112454,-2.42717425625327,-1.60949510360403,-4.45057262991587,-1.05614359100752
"Maculalactone.F",-1.67494584404299,-1.72345980725365,-1.40412689980782,-2.09039559304303,-1.85649251428089,-2.05397767592676,-2.39082994556555,-1.50691904361314,-2.62757695546615
"Adefovir.Dipivoxil",-0.30575796114816,-0.347395673127117,-0.575642325833172,-0.992425202506293,-1.08803314108246,-1.09668731078004,-1.38523477349801,-0.566408655314849,-1.61672603133774
"LysoPE.0.0.20.4.5Z.8Z.11Z.14Z..",2.72421413239143,1.61913871462492,2.1498021150798,1.00860239113451,0.590741848568847,0.768247875939746,1.50818862924769,2.43697487220853,0.26680583214052
"LysoPE.0.0.20.4.5Z.8Z.11Z.14Z...1",2.00809909159681,1.50156773127149,0.833771321891764,0.173890921337346,-0.364694106845995,0.334053558857136,0.346252257397364,0.945273119759623,0.120481249773334
"Artonin.O",-0.642048432253048,-0.735516768755151,-0.751854688500362,-1.10371227140512,-1.06901817893641,-1.28255231324827,-1.38369268969137,-0.771675769924538,-1.96132344416826
"Elastase.Inhibitor.III",-1.30511470648171,-1.6062186879799,-1.87124518955572,-2.17447581173669,-2.64757336392905,-2.1182460818288,-2.87419221995646,-2.0322377573196,-2.50875455821465
"NA..192",1.33395590814764,1.91649146099094,1.64294948186182,-0.297595710045037,-0.560907151388843,-1.09675498704581,-0.108629254994195,0.0221636710423176,-0.543229302254321
"Oxalicine.A",1.6954277870322,1.35331602303495,-0.0680054554706544,-0.408246443563126,-0.44118355995229,-0.498372980984779,-0.723091538575929,0.581600651958386,-0.799035223845731
"Myricatomentoside.I",0.346548633485472,0.230049346501939,-0.17570120576227,-0.218150012106928,-0.381990658392233,-0.636438154080679,-0.741757370368553,-0.0156115455124741,-1.0525851731634
"Megapolibactin.C",3.38050004548539,1.04293737833642,3.20239585328974,3.27187008757371,3.34607862673534,2.99517557262843,2.09355903393411,2.60157134597628,1.86688836606746
"NA..193",-4.52739826255899,-2.3704892032322,-1.74612150220331,-3.44374940859316,-1.36574802451921,-1.00800972631773,-1.27666516954915,-3.26640367164032,-2.50587775911813
"NA..194",-0.630550360347709,-0.751677297877919,-0.960448126436706,-1.23841249698721,-1.43346196236616,-1.61099402815187,-1.99949948122289,-0.985128940351327,-2.16595780951267
"NA..195",-4.09787047851971,-2.88694804015573,-2.38360500020033,-1.34630946624464,-1.4004478641859,-1.14131581614926,-3.78172790997719,-4.50360955140763,-1.42884418876388
"NA..196",0.164591069591907,-1.14524546472608,-0.157106525939184,0.443091823845737,0.449521338906528,0.15850063173465,-0.459491190979183,0.0705828348070021,-0.596407872829115
"NA..197",0.524529399804543,-2.66198034362101,1.2231773203371,1.76212353077367,1.67115090508292,1.81473320571359,1.39086578185591,0.125303389765659,1.33557440428525
"NA..198",-4.45353320063792,-4.60741634580373,-4.58684037952255,-2.51423683466889,-2.26584065406902,-1.79109564663944,-2.48690583667167,-4.50178973516238,-2.36277304886913
"NA..199",0.220616779459387,0.0558187705774849,-2.91421879529265,-3.01782977104432,-2.88844040972447,-2.80494017465836,-2.80560214744849,-2.04015428106261,-3.07270558221708
"NA..200",-1.47445306059166,-1.70058721620838,-1.28191419770947,-0.841293475024074,-1.03298660117461,-2.1278948392052,-0.52796699376918,-1.19686010169854,-0.480044857832276
"NA..201",-1.38592343268324,-0.743287718891061,-0.513869919724385,-3.71517273164792,-3.53588750988175,-0.0646175336899013,-0.0714697782291083,-0.4542420413852,-0.0455391620138528
"NA..202",-0.912528858059908,-2.53457715092603,-0.562272023132714,-0.476037664203776,-2.51178690285657,-2.46495888629052,-3.12919666740803,-0.609272313482371,-3.08999817014399
"NA..203",-2.58554829872382,-2.26724720538393,-2.09632681363752,-1.61999804037547,-1.69051343052423,-2.24949694217564,-2.33147166715606,-2.89188782565373,-2.02407005447764
"NA..204",-2.4304401507982,-1.83015254302286,-1.56680886957765,-1.03003149029599,-1.109408819796,-1.2233391712491,-1.77341718478769,-1.7969731239973,-2.13572933374802
"NA..205",-1.98027771437465,-1.84970352709943,-2.00995530375701,-2.35064289038718,-2.30114557904029,-2.43272777336869,-1.65243565371816,-0.950240191219784,-2.28421336895262
"X6.O.acetylmalyngamide.2",0.925185926693263,1.24210254990306,1.39262795210012,1.03923816144621,0.70952378843614,0.394958984322578,0.299341031433784,0.959382231613972,-0.0239173034296982
"Balgacyclamide.A",-1.10893919732449,-0.881064024922285,-0.649592124656557,-1.29762301039073,-1.62592730807044,-1.5858036381794,-1.31422200791243,-0.557622373506238,-1.36454285114929
"NA..206",1.17538119799967,1.0462177329921,1.09673562497112,0.331044438393636,0.174324706773209,-0.24859748927884,-0.566498932656526,1.229135593193,-0.479073548469547
"NA..207",1.56938982235075,2.37865595007007,2.0962623970641,-0.188838559480484,-0.427531600447114,-0.762652667811409,0.382700982147547,0.709310822798649,0.210200118564551
"NA..208",3.38078952202758,3.30806940344871,3.25739749430157,2.80286484202511,2.72268737761404,2.77412799218876,2.3345768876939,2.98693288013476,2.31648341314416
"NA..209",1.98726766051834,1.69587980258679,1.87265256562339,1.77629003959711,1.61884177697343,1.44933868705857,1.40099433634729,1.84558630447562,0.932822555861232
"NA..210",-1.92781886781892,-1.83683543272578,-1.32891194481905,-0.454996730219619,-0.436284628885254,-0.303279290198116,-0.327640698050214,-0.627957019871445,-0.160621445533216
"Vitixanthin",-1.17644781708989,-1.16424001924426,-0.744094568735907,-1.24909314225262,-1.25505108793926,-0.834571534114225,-1.07209694342136,-0.831463324080325,-0.952372098064831
"N...4E.8E..1.3.dihydroxyoctadeca.4.8.dien.2.yl.hexadecanamide",3.84064567892739,3.79923526511989,4.20867953572273,2.19930719044619,2.0512586870155,2.25367837130716,1.82712703714398,2.14365747141451,1.74190699400029
"Cer.d18.1.16.0.",5.64796031332566,5.59771001012247,6.13847851531626,4.76026139541977,4.76340214510953,4.95971645811051,4.73305101883791,5.01563773897122,4.60253738095919
"X..2.Amino.4.oxo.6.7.di.sulfanyl.kappaS..3.5.5a.8.9a.10.hexahydro.4H.pyrano.3.2.g.pteridin.8.yl.methyl.dihydrogenato.2...phosphate..oxo.thioxomolybdenum",0.685299279671035,1.59004623933142,1.34340235792365,-1.62562514363635,-1.45382226772634,-1.79894263480799,-0.484616417615175,-0.517476737007108,-0.62238702732364
"X1..2.methoxy.octadecanyl..sn.glycero.3.phosphoserine",2.02275924460617,1.48927671456786,0.921359111124705,-0.211020757512514,-0.358814092839179,-0.254020109355814,0.17027838895352,0.605149501323449,-0.230364966278422
"NA..211",1.01838165555764,1.00581871997045,1.49066613422395,0.251194615093922,0.0692820311075195,0.206401030333865,-0.387104109739077,0.330825352927814,-0.436035501393565
"Vignatic.acid.A",-0.943481280387033,-1.60269253345066,-0.345951427976665,-1.35954000625425,-1.71699007681904,-2.11673561679497,-2.18216772790149,-1.86451232007024,-2.6223443896616
"NA..212",0.195870391637516,1.10691305623394,1.80389814195158,2.9109467963323,2.92539424918266,3.3377911033124,3.19222732921054,2.02090142554355,3.55293355569246
"Mindapyrrole.A",-2.93211506943751,-2.99462285418529,-2.53835335255621,-0.810013074596544,-0.571673105150751,-0.535871364686002,-1.85561062812836,-1.3393791940481,-1.47652552323582
"Cer.t18.1.6OH..15.0.2OH..",1.38882450119876,1.42754788716137,1.85653422014492,0.0873702304174415,0.14039698878009,0.38739254230849,0.0848012187929932,0.482442332812127,-0.00794082891534131
"NA..213",-4.17191312457947,-2.75911226350739,-2.99954601869386,-1.18206010841563,-0.483886240849646,-1.26767140195235,0,-1.69366621109864,0.174074927147387
"NA..214",-1.52338333921033,-2.15987866999432,-1.48724292524118,-1.90677588412032,-2.0223000440114,-2.06238205067612,-1.02730131655068,-0.720371999290148,-1.08450649037377
"Dihydromorelloflavone",2.22700467820661,1.98926748633636,0.401822597231885,0.152124785069088,-0.184559158461113,0.09334655582553,-0.0578846646528142,0.578410167588071,-0.0934879967361688
"NA..215",0.249755262944028,0.169009639804884,0.495390541453421,-0.134240069276174,-0.428389745567326,-0.301270713166879,-0.797783413840772,0.0905660959726688,-0.987611394680734
"NA..216",-3.40982874583923,-3.35547603144029,-2.71773494965694,-3.49464969271222,-4.32883303247731,-2.80116834413886,-1.01214563452336,-0.80972124601178,-0.991060160552919
"PC.6.2.3E.5E..14.2.11E.13E..",-1.77338690405916,-2.06015836189409,-2.85140028476691,-1.58489859392965,-2.22023971327232,-2.55500661908103,-3.3484378495887,-2.75357682158928,-4.71075304635274
"Saframycin.C",-0.586681306257884,-0.995621498926127,-1.43087671160245,-1.76447501151157,-1.51579481808671,-1.81683727486415,-1.84311867334014,-1.1511250583673,-1.86303385279393
"Octacosanoylcarnitine",-0.960080455877574,-0.873685475215176,-0.620319465912214,-0.822041473488383,-0.939704872662407,-0.848829039920275,-0.484868415333295,-0.124456810001771,-0.443820760699367
"X1.Heneicosanoyl.glycero.3.phosphoserine",1.28935287515664,0.789496684682799,-0.286478391169403,-2.02109065973979,-2.15276262257289,-2.03971640258926,-0.608150706212328,-0.22467598640689,-1.3678359137607
"NA..217",-0.931998649116629,-1.20497132552779,-1.3558776198079,-2.78947693521547,-1.32773836471498,-1.9045884668075,-2.10508292444309,-0.957664442335663,-2.12194844087034
"NA..218",-0.603917487196611,-0.63240963696073,0.0308016573616179,0.61331448034732,0.441766639323763,0.529382679645188,0.136126369509142,-0.559172999048194,0.048884776012617
"Cer.t18.1.6OH..16.0.2OH..",0.309999169270458,0.164566700601778,0.776651447786822,-0.205253768013257,-0.0959610306869436,0.116058318781665,-0.200025862079801,0.0204019169717995,-0.488900749574857
"Cer.d18.0.h17.0.",-3.28562733515909,-2.56538461733252,-2.07055362314943,-2.34387296608819,-2.16131795648748,-1.80122701312322,-0.385296823506444,-0.151095341494504,-0.257975897829837
"NA..219",3.60283904952656,3.53445719314164,3.73095789373624,2.05330998762,1.8299661554304,1.84880217300116,1.4168070678173,2.26964944119169,1.24844865557189
"NA..220",5.20921331775101,5.1966576479331,5.56137736355115,4.65898858189074,4.48990339870843,4.51435625887626,4.23374317553904,4.93050903416433,3.98021272499559
"NA..221",-0.51681237904512,-2.50925294191341,-3.63016171600329,-2.67740023486843,-2.82419268325181,-3.34976299946142,-4.03101665748927,-2.35067080416952,-3.9382082127734
"NA..222",0.959193105312586,0.959680007929151,1.50357612282106,0.846684358421388,0.718078584909211,0.806418116892296,0.788777179408424,0.630949834475739,0.74240492181157
"NA..223",-2.29974781849602,-2.494624166645,-1.8627509004208,-0.934044435966712,-0.93785837397844,-0.764424941556197,-0.655745745989105,-0.979404036024043,-0.542926227835746
"NA..224",0.469343360176786,-1.99570350934335,-0.0444951084768057,-2.44098741484094,0.346072686323438,-0.744105615346811,-0.0109329178754827,0.1252360371079,0.0431181986533851
"NA..225",0.676030818051402,-0.363631877393878,-0.391765893389476,-0.510888020934132,-1.01108771791757,-0.93473781966734,-0.942261793851394,0.644259592123159,-1.51648115686636
"NA..226",-0.228576312940909,0.544487774995851,-0.439417680122499,-1.91657197741038,-0.357689895336947,-0.540112062216924,-0.919871859024774,0.640148225399745,-0.914752718175514
"Cer.t18.0.17.0.2OH..",0.952921392964338,1.22561390835271,1.97739637497387,0.98140103103345,1.06246405550021,1.1605960023129,1.30704980465903,0.892318979834769,1.37569594875426
"Dehydrated.antipain",-1.3767452886667,-1.35570481918968,-1.40166654447668,-1.50571167262647,-1.97747015648617,-1.99448947179905,-2.81870707527049,-1.4753486160742,-2.27007288986042
"NA..227",-0.766155748754656,-0.713028525364969,0.0680283728662694,-0.719665348589054,-0.833676901584109,-0.904024643443492,-1.07444969385114,-0.317558451597833,-0.911834524781803
"Cer.t18.1.6OH..19.0.",-4.77299664075247,-4.96250331899108,-4.17329199015286,-5.10502210662079,-5.26308497885607,-4.0484148686881,-3.30295412411733,-2.88470079029529,-3.1454803946295
"Cer.d18.0.18.1.12Z..2OH.9.10..",-0.0268076021465049,-0.220714587208022,0.433088882391193,-0.542253890415481,-0.358925138500272,-0.371166024018031,-0.504438054372429,-0.118472095519188,-0.680070033626873
"Yanucamide.A",-0.9109088133754,-1.01602159805404,-3.56301944113136,-1.25409977464408,-2.66156142139017,-3.55820856896708,-1.96476166936918,-2.25269032525567,-4.77506020504878
"NA..228",-3.43848101731411,-1.09776002955474,0.139290728560162,-0.100924979787344,-0.108356091632455,0.0980090199639463,-0.2134412380816,-0.659962837579442,-0.0718446647028088
"NA..229",0.204413196784316,-0.404168892612439,0.761827301665573,0.228898720633943,0.188949262019953,0.169118870022153,-0.174197849593469,0.276099446807912,-0.410448523101188
"NA..230",2.77726664719679,2.53988428292667,2.5927879243616,2.43501703565449,2.32102354671148,2.29093859670825,1.9248795440394,2.82048697438253,1.97204669526169
"NA..231",1.93218878140313,1.84072750535368,1.68222988567184,1.81040009835796,1.42398033758377,1.31374116238746,1.24201966626327,1.85466901194243,0.653578075236069
"NA..232",3.4689176740402,2.60500662302464,3.35736668006187,3.63059855186642,4.01057360774196,3.63494597090126,2.19932391799542,2.36036829713879,2.25868184412652
"NA..233",-0.813943866431025,-2.61209788648855,-2.11281814718219,0.175557540076579,-0.0624356831868056,-3.79511533303423,-0.0952973918459747,-0.0254491029369746,-3.86079262701543
"Triangulyne.D",-1.40057094601395,-1.04883985017982,-0.834484955296752,-0.162226273948026,-0.0664874143722258,-0.753200909397165,-1.67535598708915,-0.69349357637935,-1.51933720683339
"NA..234",0.232504452061423,0.522146210438393,0.784143224544213,-0.746362181890678,-1.00504437916778,-1.06747768052855,-1.1599089189768,-0.596791017336738,-1.15083314765945
"Cer.t18.1.6OH..19.0.2OH..",1.43657757296091,1.17076556063394,1.87034483682837,0.831348450237556,0.920097224949881,0.985589919671082,0.696387649238723,1.0420273185285,0.340363281312239
"Lonchocarpin",-0.35952721931924,-0.374092361515174,-0.203502356452518,-0.976465345012777,-0.97510019867045,-0.618695296898924,-0.282823225279333,-0.297634215739297,-0.416257823207211
"NA..235",0.478124592524853,0.431806867407555,0.408655387932541,-0.394507829914254,0.524376528880925,0.247920738728201,-0.0524129340717217,0.552383589252059,-1.39165416535575
"NA..236",-3.84419803823224,-4.04356284978123,-3.18832592518207,-1.73586948233901,-1.38829200141389,-0.340041576927209,-1.43713536386371,-4.37409462452557,-0.40767525140102
"Cytidine.5..monophosphate.N.acetylneuraminic.acid",-1.56562541597733,-1.48758984329321,-1.3302239570997,-0.636343383538577,-0.852623971761755,-0.864240626693121,-0.807655887384005,-1.42197510481691,-0.780975911015975
"NA..237",2.55430372825156,2.45800203316931,2.28487087760539,2.05090827638187,1.93473241837309,1.80613240612009,1.51990195500585,2.24106207296565,1.29835352806444
"NA..238",0.707077865947113,0.607869199779667,0.64127322630037,0.98588768947112,0.812335100149472,0.639530361502405,0.335199798425521,0.800516036687181,0.0926279742660725
"NA..239",-0.154378616113043,-0.474015285506322,-0.260779215237999,-0.235225386848349,-0.154447501415213,-1.41076271507643,-1.99781313203823,-0.404464339626028,-0.822911113681013
"Kaempferol.3...4..acetyl.6..p.coumarylglucoside.",-4.01150632782838,-4.2336722257141,-2.70252358295992,-1.3859125552949,-1.44609281954937,-1.4922004493112,-1.63848159813372,-4.49031790607932,-0.878411338734239
"Cer.t18.1.6OH..21.0.2OH..",-1.27482746143889,-2.22692570805135,-1.16905863081521,-1.23818395427566,-1.18779160174328,-1.42865526233607,-1.11707254305499,-1.18540505269543,-1.57006662642087
"NA..240",-2.6128062869367,-2.33360761293416,-2.78558168189035,-1.29805146871929,-1.35951685448862,-1.03295881744566,-1.57796677128414,-0.887825045739241,-1.18635094018276
"NA..241",0.384402124237834,0.544586576796213,-0.719034164673676,-0.12794178870725,-0.0956725641654046,-0.693115848701733,-0.736286097761482,-0.433511552951803,-1.64909737955207
"NA..242",-3.99394282234339,-4.13039141476005,-2.32833320391494,-2.39508273179711,-2.2196831139897,-1.29347871751929,-2.29162422997033,-2.25992421861172,-2.35120829109522
"Cer.d18.1.24.1.15Z..",4.63816441282201,3.10972371911009,4.81747489750778,4.13103586795898,4.0335310761722,3.98797922470263,3.60150900857483,4.04997029298277,3.39680793464211
"NA..243",0.654007799417972,0.535743627487729,0.599020063351482,0.586512806587606,0.387443489884507,0.340952745902641,-0.57163036459897,0.377957469080034,-0.728143841603941
"NA..244",-1.36636101931479,-1.10974294626099,-0.584740952525255,0.0823294955506455,-0.00558852430375723,-1.51730884045134,-0.269574347198358,-0.159805376269567,-0.220994966587021
"NA..245",-1.47168327318679,-2.27524504230941,-0.440906765884463,-1.17774457389682,-2.48590068626353,-0.92038411366245,-0.82582053607527,-2.42846527052324,-1.77718443436385
"NA..246",-0.012961931515715,0.235636032779244,0.466553769956082,1.40812266572742,1.27878874422267,0.974669925452968,0.606843619029934,1.19886751629537,-0.100000790597086
"NA..247",-1.42423356106817,-0.992240672135388,-0.576086781674061,-0.0673521867035092,-0.347318483214874,-3.34834913068462,-2.64277679853446,-0.393033191286786,-2.78938395734916
"Cer.m18.1.4E..26.1.17Z..",-0.0512539874558691,-0.0831494564261632,-0.157340071126953,0.398510488011571,0.213074721814969,-0.936016472107383,-0.316880020255564,0.106560927420539,-0.566778710585506
"NA..248",0.688298237150821,0.897832466357748,-1.89962706530411,1.2932806970395,0.600889486516991,0.790958693916288,1.06646314592522,0.899558316804587,1.11413804247861
"Fenugreekine",2.43016119394387,2.65184557239615,2.98386255726745,2.61369614322394,2.66109363341686,2.85943513839818,2.67322278697747,2.34391163965093,2.87098000546035
"NA..249",0.281483551702017,0.333331296367842,0.762713484185387,0.533248991384461,0.464171701487206,-4.20983276879007,0.556959091467306,0.0662998770601213,-1.01919980379458
"NA..250",1.32815273858065,1.18978361217666,1.44945496605964,1.07423336036445,0.711338287849618,0.87756837307942,0.189509984755716,0.6237709272826,0.00436264486442894
"Cer.t18.1.6OH..23.0.2OH..",1.40152320820751,1.44595995251394,1.92460539160555,2.14360438503372,2.12145643660314,2.15689159641315,1.55649137019916,1.88717051536225,1.25151617381023
"NA..251",-0.920161346040111,-0.845590171276651,-0.6428143667158,-0.326495607289012,-0.72823702207566,-0.615885251159106,-0.0674460584376533,0.187107573292781,-0.207337489502969
"DG.18.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..0.0.",3.8148219495915,3.42847149552105,2.85853849351923,2.62240887146348,2.45365061610455,2.65148847516589,2.32081320303169,3.12057246834484,2.12341224631809
"NA..252",-0.545732627410157,0.212048541616991,-0.0424867453647124,0.417125889411246,0.578170054482143,0.722488409739711,0.498149710630312,0.373551358235172,0.301994795503525
"NA..253",-0.844032582308532,-0.582455765863919,-0.85657960228545,-0.72899884229561,-0.704678941414667,-1.02450260950498,-1.46191151635594,-0.885974787581876,-1.64307545213222
"NA..254",2.37023173463694,2.24101534954416,2.18259459749918,1.84758069105732,1.71118187906999,1.45266499475882,1.65734372514368,1.91756795001138,1.3661215531244
"NA..255",1.3551322086975,1.53649387439582,1.25239277071924,1.44559444090125,0.974065601866346,0.977424410783193,0.527157160767938,1.36874344977833,0.480187634042782
"PA.16.0.18.1.11Z..",-1.23142286252038,-1.72363161606665,-2.43437868919404,-1.58541252136443,-2.16359243968121,-2.64231838232147,-3.19654440538364,-3.07844675192881,-2.84775797147833
"NA..256",-2.84013881387782,-2.62978800655629,-2.58550444644158,-2.0841318275742,-2.23420911268397,-2.3140882055228,-1.62704405811263,-1.32601361032948,-1.69871786813641
"Cer.d18.2.25.0.2OH..",0.116007608380436,0.316921571993955,0.615625200921222,0.782209922887599,0.717200260368141,0.813307309408518,0.776602342320295,0.903835730399436,0.962765675492385
"NA..257",-0.121588047498427,-0.0291882973429161,0.29731912518751,-0.128099200315518,-0.58455141670057,-0.102536751959271,-0.879008665334133,-0.776100924277539,-0.864785006388804
"NA..258",0.0169246143501063,-0.0400906692388929,0.133843263781738,-1.60085669216084,-1.35510542082698,-1.48065068187293,-2.11523860712165,-1.4009427050884,-1.98760504433084
"Cer.t18.1.6OH..25.0.",-0.525884093268878,-0.342959411543806,-0.230255074486987,0.424022647770069,0.35692256614773,0.296346204329584,0.796487361511851,1.15581774219291,0.812128290660489
"NA..259",2.92425334474581,2.8796812160999,2.98715983685719,2.05254987187852,1.78697513904775,1.55518151703837,1.21510351086134,2.05740266073986,1.04326658964084
"NA..260",-2.07829973016413,-2.51433521818262,-2.54420530162571,-0.914404462179615,-0.819165124693672,-0.723533913341949,-0.242235338163667,-2.23136377564147,-0.577641251173461
"NA..261",-2.05424033128816,-2.20416876835365,-0.320850090102745,1.1285210678151,1.31263547072702,2.04047465944549,1.04182544902053,-2.80697702407662,1.96756209971683
"NA..262",-0.412590053755245,0.411473862664558,0.0559733322252782,-3.02343585644008,-3.27348143435276,-3.60969621278894,-2.07556174872451,-2.27039288053965,-2.40004489949693
"NA..263",3.46259599653567,3.40713608355913,3.45385682297901,3.4147750505471,3.22861206147286,2.83905275398256,2.51290330181629,3.26394221519061,2.206609581984
"NA..264",-0.0628064317737049,0.628570689172204,1.30588927241343,1.21578474623078,1.12095959199533,0.853828528365959,0.595897697984363,1.03518885793319,-0.125215381027836
"NA..265",0.52537291359214,0.386749347898313,0.662451989566172,-1.21453922815738,-1.24524444807075,-1.27856764836045,-1.61134696739919,-0.901695197598332,-1.48334911512829
"NA..266",3.56928233119226,3.52334552934508,3.81568854748205,2.40359676271279,2.34627098091875,2.37485956206039,1.90615238025606,2.39669358127951,1.75822127347823
"NA..267",2.02441209132177,1.60287439257723,0.073750671890199,-0.76706212397583,-1.02284004963743,-1.28154339556583,-0.598348018392443,0.860098363125427,-0.697520072398994
"selenodiglutathione",-3.93693195461256,-4.10481675990538,-3.88895125190685,-1.69239579921157,-1.48047339798816,-1.21862071425363,-1.77686361916297,-4.27391386410247,-1.14138271198911
"PC.14.1.9Z..15.0.",-1.40925377231576,-1.39011452338645,-1.80140326099968,-1.84335822929507,-2.06745013171452,-2.56480775411059,-2.11648027690038,-1.36445533180405,-2.45051855186701
"NA..268",-5.0105485853992,-5.15959547580815,-4.23118870678378,-2.15374952391337,-2.65320117844791,-2.64736352659196,-3.89908562384966,-3.19474323631536,-2.95971215407527
"Cer.t18.1.6OH..25.0.2OH..",2.68704040820411,2.73546282501276,2.90227706474277,3.03369198818361,3.01779044003425,2.97494927200919,2.64562620288891,2.99398753245282,2.17053557161692
"DG.20.0.22.6.4Z.7Z.10Z.13Z.16Z.19Z..0.0.",3.67912282701964,3.32150426382074,2.92750719103442,2.72755749171087,2.61175472219659,2.4725381451163,2.28876371868778,3.09648765260197,1.96154379979003
"PE.16.1.9Z..P.18.1.11Z..",-1.51223719497135,-1.23178056919024,-1.69312079844786,-1.81063305036483,-2.13719149691312,-2.35444971402241,-1.33650891526439,-0.549789863263097,-1.271591025283
"GlcCer.d18.1.16.0.",3.95929852795728,4.19927322770306,4.24570193648402,0.95948375461867,0.894281331578064,0.327259760037464,0.709278767903829,0.824121116369369,0.764181316708662
"PE.16.0.P.18.1.11Z..",0.811470647904816,0.586743328015878,0.400171837283413,-0.228897694087394,-0.333440614712085,-0.699611999335168,-0.0361441294259599,0.635995182316737,-0.221568759502151
"X3.3..5.Triiodothyroacetic.acid.sulfate",-0.375782446615045,0.0541344328099669,0.123050269788649,0.572502181047938,0.433758053615392,-0.632126797338259,-0.00375616217999664,0.237365071809499,-0.327296992518427
"NA..269",0.427777692171595,0.0146627038047775,-0.69733024709549,-0.612273477011776,-0.639663149416876,-1.24807670362244,-0.881412611237586,-0.133801298129306,-2.03196573438138
"NA..270",-1.34377002682333,-1.00015362699845,-0.80170857543423,-0.37811061677451,-0.472431640008406,-0.358343762136496,-0.584397132241904,-1.01409138038195,-0.399651803720978
"palinavir",0.491909548649765,0.454825458589291,-0.997692296547807,-1.14368151130672,-1.42854777053693,-1.72917379600712,-1.63675000746345,-0.217261385742717,-2.27788887325373
"NA..271",0.158824431410743,0.220948398761621,0.121735994533054,-0.00367781092127473,-0.0981329207166901,-0.499952817071986,-0.614946960181204,-2.85439819100468,-1.11058059786303
